"case_number","case_type","missing_date","age_missing","gender","race","missing_city","missing_state","missing_zip","vehicle_style","vehicle_color"
1108798,"Non Family Abduction","10/24/2008",8,"Male","Hispanic","Lubbock","TX",NA,NA,"Blue"
1108798,"Non Family Abduction","10/24/2008",8,"Male","Hispanic","Lubbock","TX",NA,"Station Wagon","Blue"
1130138,"Non Family Abduction","08/31/2009",8,"Male","Black","Wilkinsburg","PA","15221",NA,NA
1156448,"Non Family Abduction","09/18/2010",8,"Female","Black","San Antonio","TX","78207","Sport Utility","Blue"
1157507,"Non Family Abduction","10/04/2010",8,"Female","Hispanic","Fresno","CA","93703","Pickup Truck",NA
1159155,"Non Family Abduction","10/28/2010",8,"Male","Black","Houston","TX",NA,"Sedan, 4 door","Gray"
1175525,"Non Family Abduction","07/11/2011",8,"Male","Black","Baltimore","MD",NA,NA,"Green"
1175546,"Non Family Abduction","07/11/2011",8,"Male","White","New York","NY",NA,"Sedan, 4 door","Gold"
1180876,"Non Family Abduction","08/20/2011",8,"Male","Black","Hesperia","CA",NA,NA,NA
1189325,"Non Family Abduction","02/16/2012",8,"Male","Hispanic","Palatine","IL","60067","Sedan, 4 door","Silver"
1193808,"Non Family Abduction","04/27/2012",8,"Female","White","Somerville","TN","38075","Sport Utility","Bronze"
1196385,"Non Family Abduction","06/09/2012",8,"Female","Black","Cabrillo","CA","90810",NA,NA
1218200,"Non Family Abduction","06/21/2013",8,"Female","White","Jacksonville","FL","32218","Van","White"
1220640,"Non Family Abduction","08/03/2013",8,"Male","White","Lakeside","CA","92040","Convertible","Silver"
1220640,"Non Family Abduction","08/03/2013",8,"Male","White","Lakeside","CA","92040","Sedan, 4 door","Blue"
1229904,"Non Family Abduction","03/19/2014",8,"Female","Black","Washington","DC",NA,"Sport Utility","Red"
1229904,"Non Family Abduction","03/19/2014",8,"Female","Black","Washington","DC",NA,"Sedan, 4 door","Black"
1247042,"Non Family Abduction","04/20/2015",8,"Male","White","Fairfield","CA",NA,NA,"Silver"
1256772,"Non Family Abduction","10/25/2015",8,"Male","White","Ruston","LA",NA,"Sport Utility","Dark"
1260992,"Non Family Abduction","01/08/2016",8,"Male","Black","Beaumont","TX","77713","Sedan, 4 door","Dark"
1283232,"Non Family Abduction","12/05/2016",8,"Male","Hispanic","Wichita","KS",NA,"Sport Utility","Black"
1296150,"Non Family Abduction","05/05/2017",8,"Female","Black","Bennettsville","SC","29512",NA,NA
1064665,"Lost Injured Missing","02/22/2007",9,"Male","White","Phoenix","AZ","85053",NA,NA
1080683,"Lost Injured Missing","10/03/2007",9,"Female","Black","Washington","DC","20011",NA,NA
1080685,"Lost Injured Missing","10/03/2007",9,"Female","Black","Washington","DC","20011",NA,NA
1083099,"Lost Injured Missing","11/02/2007",9,"Female","White","Stella","MO","64867",NA,NA
1084417,"Lost Injured Missing","11/22/2007",9,"Male","Black","Atlantic Beach","FL","32233",NA,NA
1090435,"Lost Injured Missing","02/25/2008",9,"Male","White","Melrose Park","IL","60160",NA,NA
1093695,"Lost Injured Missing","04/03/2008",9,"Male","Black","Urbana","IL","61801",NA,NA
1097280,"Lost Injured Missing","06/03/2008",9,"Male","Black","Newport News","VA",NA,NA,NA
1097694,"Lost Injured Missing","06/08/2008",9,"Female","White","Villa Grove","IL","61956",NA,NA
1098971,"Lost Injured Missing","06/14/2008",9,"Female","Black","Fruitridge","CA","95820","Sedan, 4 door","Black"
1103143,"Lost Injured Missing","08/14/2008",9,"Male","Hispanic","Salinas","CA",NA,NA,NA
1117651,"Lost Injured Missing","03/07/2009",9,"Male","Hispanic","West Chester","PA","19380",NA,NA
1120672,"Lost Injured Missing","04/15/2009",9,"Male","Black","Santa Maria","CA","93455",NA,NA
1129827,"Lost Injured Missing","08/18/2009",9,"Male","White","Idaho Falls","ID","83401","Sedan, 4 door","Yellow"
1129979,"Lost Injured Missing","08/26/2009",9,"Male","White","Sacramento","CA","95827","Pickup Truck","Blue"
1132379,"Lost Injured Missing","10/02/2009",9,"Male","Black","Lancaster","TX","75134",NA,NA
1133894,"Lost Injured Missing","10/21/2009",9,"Female","White","Saint Martins","MO",NA,NA,NA
1136727,"Lost Injured Missing","12/05/2009",9,"Male","Black","Desoto","TX","75115",NA,NA
1138407,"Lost Injured Missing","01/05/2010",9,"Male","Black","Albany","GA",NA,NA,NA
1139359,"Lost Injured Missing","01/15/2010",9,"Female","White","Yellville","AR","72687",NA,NA
1146980,"Lost Injured Missing","05/08/2010",9,"Male","Black","Elk Grove","CA","95758",NA,NA
1149727,"Lost Injured Missing","12/20/2008",9,"Female","Biracial","Kingston","TN",NA,NA,"Gray"
1153827,"Lost Injured Missing","08/10/2010",9,"Male","Black","Minneapolis","MN","55407",NA,NA
1154661,"Lost Injured Missing","08/21/2010",9,"Male","Black","Roanoke","VA","24016",NA,NA
1154661,"Lost Injured Missing","08/21/2010",9,"Male","Black","Roanoke","VA","24016",NA,NA
1160897,"Lost Injured Missing","11/26/2010",9,"Male","White","Morenci","MI","49256","Van","Silver"
1160897,"Lost Injured Missing","11/26/2010",9,"Male","White","Morenci","MI","49256","Van","Silver"
1161368,"Lost Injured Missing","12/04/2010",9,"Male","Black","Philadelphia","PA","19131",NA,NA
1165534,"Lost Injured Missing","02/09/2011",9,"Female","Black","Washington","DC","20020",NA,NA
1165534,"Lost Injured Missing","02/09/2011",9,"Female","Black","Washington","DC","20020",NA,NA
1170875,"Lost Injured Missing","04/24/2011",9,"Female","White","Crestwood","IL","60445","Sedan, 4 door","Tan"
1170875,"Lost Injured Missing","04/24/2011",9,"Female","White","Crestwood","IL","60445","Sedan, 4 door","Tan"
1172670,"Lost Injured Missing","05/24/2011",9,"Female","Black","Chicago","IL","60609",NA,NA
1173558,"Lost Injured Missing","06/08/2011",9,"Male","Hispanic","Fresno","CA","93702",NA,NA
1174570,"Lost Injured Missing","06/25/2011",9,"Male","Hispanic","Los Angeles","CA","90011",NA,NA
1178509,"Lost Injured Missing","08/24/2011",9,"Male","White","West Valley City","UT","84119",NA,NA
1179627,"Lost Injured Missing","09/11/2011",9,"Female","Hispanic","Arvin","CA","93203",NA,NA
1183461,"Lost Injured Missing","11/11/2011",9,"Female","Asian","Fresno","CA","93705",NA,NA
1185080,"Lost Injured Missing","12/01/2011",9,"Male","Hispanic","Oxnard","CA","93035",NA,NA
1185936,"Lost Injured Missing","12/16/2011",9,"Male","Hispanic","Carbondale","CO","81623",NA,NA
1186267,"Lost Injured Missing","12/23/2011",9,"Female","White","Fort Wayne","IN","46825",NA,NA
1188520,"Lost Injured Missing","02/03/2012",9,"Male","Hispanic","Smyrna","GA","30080",NA,NA
1194166,"Lost Injured Missing","05/07/2012",9,"Male","Asian","Sugar Land","TX","77498","Sedan, 4 door","Red"
1202265,"Lost Injured Missing","09/08/2012",9,"Female","Hispanic","Brooklyn","NY","11220",NA,NA
1203253,"Lost Injured Missing","09/23/2012",9,"Female","White","Unionville","TN",NA,NA,NA
1206938,"Lost Injured Missing","11/25/2012",9,"Female","White","Fillmore","UT","84631",NA,NA
1207269,"Lost Injured Missing","12/06/2012",9,"Male","Black","South Holland","IL","60473",NA,NA
1208005,"Lost Injured Missing","12/21/2012",9,"Female","White","Griffin","GA","30223",NA,NA
1210770,"Lost Injured Missing","02/11/2013",9,"Female","White","Broken Bow","OK","74728",NA,NA
1212871,"Lost Injured Missing","03/23/2013",9,"Female","Black","Milwaukee","WI","53208",NA,NA
1212871,"Lost Injured Missing","03/23/2013",9,"Female","Black","Milwaukee","WI","53208",NA,NA
1213404,"Lost Injured Missing","01/31/2013",9,"Male","Black","Bismarck","ND","58504","Sedan, 4 door","White"
1215793,"Lost Injured Missing","05/12/2013",9,"Female","White","Clearlake","CA","95422",NA,NA
1215947,"Lost Injured Missing","05/14/2013",9,"Female","Black","Laurel","MD",NA,NA,NA
1218439,"Lost Injured Missing","06/26/2013",9,"Female","Hispanic","Eagle Pass","TX","78852",NA,"White"
1219607,"Lost Injured Missing","07/06/2013",9,"Male","Black","Harrisburg","PA","17104",NA,NA
1219607,"Lost Injured Missing","07/06/2013",9,"Male","Black","Harrisburg","PA","17104",NA,NA
1224490,"Lost Injured Missing","10/23/2013",9,"Male","Black","Pomona","CA","91766",NA,NA
1224877,"Lost Injured Missing","11/01/2013",9,"Male","Biracial","Austin","TX","78724",NA,NA
1227858,"Lost Injured Missing","01/27/2014",9,"Male","Black","Little Rock","AR",NA,NA,NA
1228579,"Lost Injured Missing","02/14/2014",9,"Male","Black","Kansas City","MO","64132",NA,NA
1232347,"Lost Injured Missing","05/16/2014",9,"Female","Black","Temple Terrace","FL","33617",NA,NA
1232712,"Lost Injured Missing","05/26/2014",9,"Male","Black","Liverpool","NY","13088",NA,NA
1232944,"Lost Injured Missing","05/30/2014",9,"Male","White","Clearlake","CA","95422",NA,NA
1236452,"Lost Injured Missing","08/13/2014",9,"Male","White","Live Oak","FL",NA,NA,NA
1248260,"Lost Injured Missing","05/11/2015",9,"Female","Biracial","Victorville","CA","93292","Sedan, 4 door","Silver"
1249305,"Lost Injured Missing","06/03/2015",9,"Male","Black","Peoria","IL","61604",NA,NA
1250913,"Lost Injured Missing","07/04/2015",9,"Male","Black","Davison","MI",NA,NA,NA
1252028,"Lost Injured Missing","07/26/2015",9,"Male","White","Elkins","WV","26241",NA,NA
1252694,"Lost Injured Missing","08/07/2015",9,"Male","White","Odenton","MD",NA,NA,NA
1252694,"Lost Injured Missing","08/07/2015",9,"Male","White","Odenton","MD",NA,NA,NA
1261830,"Lost Injured Missing","01/29/2016",9,"Female","Black","Philadelphia","PA","19139",NA,NA
1269206,"Lost Injured Missing","05/29/2016",9,"Female","Hispanic","Fort Myers","FL","33908","Sedan, 4 door",NA
1272741,"Lost Injured Missing","07/18/2016",9,"Male","Hispanic","National City","CA","91950",NA,NA
1273777,"Lost Injured Missing","08/02/2016",9,"Male","Black","Dallas","TX",NA,NA,NA
1274262,"Lost Injured Missing","08/09/2016",9,"Male","Black","Columbia","MD","21045",NA,NA
1278620,"Lost Injured Missing","10/09/2016",9,"Female","White","Mesa","AZ","85206",NA,NA
1280446,"Lost Injured Missing","07/31/2016",9,"Male","White","Winnetka","IL","60093","Truck","Silver"
1286891,"Lost Injured Missing","01/18/2017",9,"Male","White","Hillsdale","MI",NA,NA,NA
1288670,"Lost Injured Missing","02/10/2017",9,"Female","Black","Portsmouth","VA","23701",NA,NA
1295213,"Lost Injured Missing","04/23/2017",9,"Male","White","Mena","AR","71953","Sport Utility","Blue"
1302154,"Lost Injured Missing","07/07/2017",9,"Male","White","Sebring","FL","33870",NA,NA
1305114,"Lost Injured Missing","08/10/2017",9,"Male","Black","Atlanta","GA","30331",NA,NA
1309182,"Lost Injured Missing","09/19/2017",9,"Female","Hispanic","Aguadilla","PR","00603",NA,NA
1311756,"Lost Injured Missing","10/24/2017",9,"Male","Hispanic","Cape Coral","FL",NA,NA,NA
1311756,"Lost Injured Missing","10/24/2017",9,"Male","Hispanic","Cape Coral","FL",NA,NA,NA
1080196,"Non Family Abduction","07/29/2007",9,"Female","Am. Ind.","Tucson","AZ",NA,"Pickup Truck","Green, Dark"
1080196,"Non Family Abduction","07/29/2007",9,"Female","Am. Ind.","Tucson","AZ",NA,"Sport Utility","Silver"
1091664,"Non Family Abduction","03/19/2008",9,"Male","White","Bakersfield","CA","93304","Sedan, 4 door","Black"
1112929,"Non Family Abduction","12/30/2008",9,"Male","White","Patton","MO",NA,"Sport Utility","Gold"
1160141,"Non Family Abduction","11/12/2010",9,"Male","Hispanic","Houston","TX",NA,NA,NA
1172939,"Non Family Abduction","05/25/2011",9,"Female","Pacific Islander","Saipan","MP",NA,NA,NA
1187645,"Non Family Abduction","01/19/2012",9,"Female","Hispanic","Pueblo","CO","81004",NA,NA
1188523,"Non Family Abduction","02/03/2012",9,"Male","Biracial","Saginaw","MI","48602","Sedan, 4 door","Maroon"
1195358,"Non Family Abduction","05/24/2012",9,"Female","Black","Long Beach","CA","90806",NA,"Black"
1232707,"Non Family Abduction","05/26/2014",9,"Male","Hispanic","Hickory","NC","28601",NA,NA
1239742,"Non Family Abduction","05/29/2014",9,"Female","Hispanic","Tezoyuca",NA,NA,NA,NA
1290958,"Non Family Abduction","03/09/2017",9,"Female","Hispanic","Victoria","TX","77903",NA,"Blue"
1290958,"Non Family Abduction","03/09/2017",9,"Male","Hispanic","Victoria","TX","77903",NA,"Blue"
1063145,"Lost Injured Missing","01/27/2007",10,"Male","Black","New Smyrna Beach","FL","32168",NA,NA
1063771,"Lost Injured Missing","02/06/2007",10,"Male","Black","Jamaica","NY","11434",NA,NA
1064837,"Lost Injured Missing","02/24/2007",10,"Male","White","Livingston","MT","59047",NA,NA
1064837,"Lost Injured Missing","02/24/2007",10,"Male","White","Livingston","MT","59047",NA,NA
1065991,"Lost Injured Missing","03/12/2007",10,"Male","White","East Layton","UT","84040",NA,NA
1067128,"Lost Injured Missing","03/25/2007",10,"Female","Hispanic","Bowling Green","FL","33834","Van","Red"
1068866,"Lost Injured Missing","04/16/2007",10,"Male","Black","Brooklyn","NY","11233",NA,NA
1069010,"Lost Injured Missing","04/21/2007",10,"Female","White","Mountain City","TN","37683","Pickup Truck","Silver"
1069010,"Lost Injured Missing","04/21/2007",10,"Female","White","Mountain City","TN","37683","Pickup Truck","Silver"
1074147,"Lost Injured Missing","06/27/2007",10,"Male","Black","Auburn","NY","13021",NA,NA
1074789,"Lost Injured Missing","07/06/2007",10,"Female","White","Rockford","IL","61103",NA,NA
1074899,"Lost Injured Missing","04/04/2007",10,"Female","Hispanic","San Salvador",NA,NA,NA,NA
1078203,"Lost Injured Missing","08/27/2007",10,"Female","Black","Oakland","CA","94612",NA,NA
1083764,"Lost Injured Missing","11/13/2007",10,"Female","Black","Gulf Hammock","FL","32639",NA,NA
1089797,"Lost Injured Missing","02/23/2008",10,"Female","Hispanic","San Francisco","CA","94102",NA,NA
1089797,"Lost Injured Missing","02/23/2008",10,"Female","Hispanic","San Francisco","CA","94102",NA,NA
1091703,"Lost Injured Missing","03/19/2008",10,"Male","White","Campbell","CA","95008",NA,NA
1095301,"Lost Injured Missing","05/05/2008",10,"Male","White","Richland","WA","99352",NA,NA
1096406,"Lost Injured Missing","05/22/2008",10,"Female","Black","Roseville","MI","48066",NA,NA
1101467,"Lost Injured Missing","07/26/2008",10,"Male","Black","Pasadena","CA","91104",NA,NA
1102409,"Lost Injured Missing","08/05/2008",10,"Female","Black","Joliet","IL","60433",NA,NA
1102698,"Lost Injured Missing","08/09/2008",10,"Male","Black","Chicago","IL","60615",NA,NA
1108716,"Lost Injured Missing","10/25/2008",10,"Female","White","Live Oak","TX","78233",NA,NA
1109995,"Lost Injured Missing","11/13/2008",10,"Female","Black","Philadelphia","PA",NA,NA,NA
1110060,"Lost Injured Missing","11/14/2008",10,"Male","Hispanic","Seguin","TX","78155",NA,NA
1111376,"Lost Injured Missing","12/04/2008",10,"Female","White","Philadelphia","PA","19120",NA,NA
1114582,"Lost Injured Missing","01/23/2009",10,"Male","Black","Baltimore","MD","21236",NA,NA
1123609,"Lost Injured Missing","05/22/2009",10,"Male","Black","Phoenix","AZ","85040",NA,NA
1124111,"Lost Injured Missing","09/26/2008",10,"Male","Hispanic","Riverside","CA","92503",NA,NA
1125977,"Lost Injured Missing","06/26/2009",10,"Female","White","McCleary","WA","98557",NA,NA
1132874,"Lost Injured Missing","10/09/2009",10,"Male","White","Henrietta","TX","76365",NA,NA
1133454,"Lost Injured Missing","10/14/2009",10,"Female","Hispanic","Lake Elsinore","CA","92530",NA,NA
1137628,"Lost Injured Missing","12/19/2009",10,"Male","Hispanic","Salt Lake City","UT","84115",NA,NA
1143656,"Lost Injured Missing","03/23/2010",10,"Male","Black","Los Angeles","CA","90002",NA,NA
1144166,"Lost Injured Missing","02/25/2010",10,"Female","White","Spokane","WA","99217",NA,NA
1148914,"Lost Injured Missing","06/02/2010",10,"Female","Black","Philadelphia","PA",NA,NA,NA
1149215,"Lost Injured Missing","06/07/2010",10,"Male","Black","Pamplico","SC","29583",NA,NA
1153034,"Lost Injured Missing","07/28/2010",10,"Male","Black","Morrow","GA","30260",NA,NA
1153930,"Lost Injured Missing","08/11/2010",10,"Male","Black","Morrow","GA","30260",NA,NA
1157878,"Lost Injured Missing","10/09/2010",10,"Female","White","Hickory","NC","28601",NA,NA
1163917,"Lost Injured Missing","01/18/2011",10,"Male","Black","Goodyear","AZ","85338",NA,NA
1164569,"Lost Injured Missing","01/26/2011",10,"Male","White","Holladay","UT","84117",NA,NA
1165020,"Lost Injured Missing","02/01/2011",10,"Male","Black","Martinsburg","WV","25404",NA,NA
1165821,"Lost Injured Missing","02/12/2011",10,"Female","White","Kingman","AZ","86409",NA,NA
1171957,"Lost Injured Missing","05/13/2011",10,"Male","Hispanic","May","MD",NA,NA,NA
1172978,"Lost Injured Missing","05/30/2011",10,"Female","White","Arvada","CO","80004",NA,NA
1180802,"Lost Injured Missing","09/30/2011",10,"Male","Black","Fresno","CA","93706",NA,NA
1180891,"Lost Injured Missing","10/03/2011",10,"Female","White","Fort McCoy","FL","32134",NA,NA
1182636,"Lost Injured Missing","10/29/2011",10,"Female","Hispanic","Carrollton","TX","75006",NA,NA
1185805,"Lost Injured Missing","12/14/2011",10,"Male","Black","Washington","DC","20019",NA,NA
1193039,"Lost Injured Missing","04/19/2012",10,"Female","Black","East Orange","NJ","07081",NA,NA
1194231,"Lost Injured Missing","05/08/2012",10,"Male","White","Warner Robins","GA","31088",NA,NA
1194768,"Lost Injured Missing","05/10/2012",10,"Male","White","Council Bluffs","IA",NA,NA,NA
1197557,"Lost Injured Missing","06/26/2012",10,"Male","Hispanic","Van Nuys","CA","91405",NA,NA
1198725,"Lost Injured Missing","07/13/2012",10,"Female","White","Evansdale","IA","50707",NA,NA
1200727,"Lost Injured Missing","08/14/2012",10,"Female","Am. Ind.","Ukiah","CA","95482",NA,NA
1200804,"Lost Injured Missing","08/15/2012",10,"Male","Black","Philadelphia","PA","19134",NA,NA
1201206,"Lost Injured Missing","08/22/2012",10,"Male","Am. Ind.","Fairbanks","AK","99701",NA,NA
1202063,"Lost Injured Missing","08/28/2012",10,"Female","Black","Chicago","IL","60651",NA,NA
1202242,"Lost Injured Missing","09/07/2012",10,"Male","Black","North Miami","FL",NA,NA,NA
1203248,"Lost Injured Missing","09/24/2012",10,"Female","Black","Bear Lake","MI","49614",NA,NA
1203248,"Lost Injured Missing","09/24/2012",10,"Female","Black","Bear Lake","MI","49614",NA,NA
1203501,"Lost Injured Missing","09/30/2012",10,"Female","White","Lancaster","CA","93534",NA,NA
1203807,"Lost Injured Missing","10/05/2012",10,"Female","White","Westminster","CO",NA,NA,NA
1205487,"Lost Injured Missing","11/02/2012",10,"Female","Biracial","Covington","KY","41011",NA,NA
1208078,"Lost Injured Missing","12/21/2012",10,"Female","Black","Las Vegas","NV","89106",NA,NA
1210151,"Lost Injured Missing","02/01/2013",10,"Female","Black","Indianapolis","IN","46226",NA,NA
1214798,"Lost Injured Missing","04/26/2013",10,"Male","Biracial","Keller","TX","76248",NA,NA
1217443,"Lost Injured Missing","06/09/2013",10,"Female","White","Port Deposit","MD","21904",NA,NA
1220164,"Lost Injured Missing","07/28/2013",10,"Male","White","Kiryas Joel","NY","10950",NA,NA
1220595,"Lost Injured Missing","08/04/2013",10,"Male","Black","Rochester","NY","14613",NA,NA
